Age,Job,Education,HouseLoan,PersonalLoan,Contact,LMonth,LDayofWeek,LDuration,Campaign,PDays,PCampaign,Y,Marital_divorced,Marital_married,Marital_single,Marital_unknown,CreditDefault_no,CreditDefault_unknown,CreditDefault_yes,POutcome_failure,POutcome_nonexistent,POutcome_success
-0.193599889,0,6,1,0,0,4,3,0.481481481,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
0.575373679,1,2,0,0,1,6,2,-0.115740741,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.248225551,9,6,0,0,1,4,4,2.430555556,-0.5,0,1,1,1,0,0,0,1,0,0,1,0,0
0.094765199,1,0,1,0,0,6,4,0.037037037,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.058695154,0,2,1,0,1,6,2,3.717592593,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1.344347247,7,1,1,0,1,3,2,-0.435185185,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1.055982159,9,5,1,1,1,0,2,0.541666667,-0.5,3,2,1,0,1,0,0,1,0,0,0,0,1
0.959860463,0,3,0,0,0,6,3,-0.625,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.385843281,7,1,0,0,1,7,0,3.898148148,-0.5,0,0,1,0,1,0,0,0,1,0,0,1,0
-1.15481685,8,3,1,0,1,4,4,0.537037037,1,0,0,1,0,0,1,0,1,0,0,0,1,0
0.479251983,4,7,1,0,0,4,4,-0.550925926,2,0,0,0,0,1,0,0,0,1,0,0,1,0
2.978416079,5,2,0,0,1,8,0,-0.226851852,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.289721585,1,2,1,0,1,5,3,-0.101851852,-0.5,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.193599889,2,1,0,0,0,6,0,-0.12962963,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.097478193,9,2,-1,-1,1,3,1,-0.189814815,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
1.824955727,0,5,0,0,0,6,4,0.513888889,1,0,0,0,0,0,1,0,1,0,0,0,1,0
0.383130287,1,2,1,0,0,6,1,-0.203703704,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0.959860463,7,3,1,0,0,4,3,0.25462963,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.67420837,7,3,1,0,1,3,2,-0.24537037,0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
1.440468943,7,5,1,0,0,0,4,-0.074074074,10.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.097478193,9,3,1,0,0,6,0,-0.763888889,4.5,0,0,0,1,0,0,0,1,0,0,0,1,0
1.921077423,0,3,1,0,0,6,0,-0.287037037,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.770330066,0,6,0,0,1,9,2,1.222222222,-0.5,0,1,1,0,1,0,0,1,0,0,1,0,0
1.055982159,7,3,1,0,0,6,4,-0.24537037,0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
1.344347247,9,5,0,1,0,6,3,0.712962963,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.479251983,1,1,1,0,1,1,2,-0.416666667,0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.962573458,7,3,-1,-1,0,4,0,2.449074074,3.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.443181938,1,3,0,0,0,6,4,0.615740741,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.443181938,10,6,1,0,1,0,2,0.37037037,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0.479251983,6,6,1,0,0,6,2,0.226851852,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1.344347247,6,6,1,0,1,1,1,0.662037037,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.575373679,7,0,0,0,1,6,0,1.449074074,2.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.481964978,7,3,0,0,0,6,0,5.412037037,1.5,0,0,1,0,1,0,0,1,0,0,0,1,0
-1.250938546,6,6,0,0,0,3,4,0.162037037,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.250938546,1,7,1,0,0,6,4,-0.25462963,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1.728834031,1,2,0,0,0,4,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0
0.479251983,7,3,1,0,1,1,0,-0.523148148,0.5,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.866451762,9,6,-1,-1,1,7,3,-0.351851852,-0.5,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.578086674,4,6,1,0,0,4,0,1.087962963,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.539303634,8,3,0,0,0,6,4,0.305555556,-0.5,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.578086674,4,1,1,0,0,6,2,0.421296296,1.5,0,0,0,1,0,0,0,0,1,0,0,1,0
-0.962573458,10,3,1,0,1,3,2,0.425925926,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.383130287,1,2,0,0,1,6,2,0.625,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.728834031,7,3,1,0,1,3,0,-0.5,14,0,0,0,0,1,0,0,1,0,0,0,1,0
0.094765199,1,1,1,0,1,3,4,-0.175925926,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.866451762,8,3,1,0,1,8,0,2.481481481,0.5,0,0,1,0,0,1,0,1,0,0,0,1,0
-0.866451762,0,6,0,0,1,1,1,-0.282407407,3.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.479251983,1,0,0,0,0,6,3,-0.384259259,3,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.539303634,0,3,1,0,1,0,3,0.347222222,-0.5,0,1,0,0,0,1,0,1,0,0,1,0,0
-0.770330066,10,3,1,1,0,6,0,0.50462963,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.097478193,10,6,1,0,1,7,1,-0.490740741,-0.5,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.097478193,0,3,1,0,1,6,1,1.166666667,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.443181938,7,1,1,0,1,3,2,0.560185185,-0.5,0,0,0,0,0,1,0,0,1,0,0,1,0
0.094765199,4,6,0,0,1,7,1,2.388888889,0,8,3,1,0,1,0,0,1,0,0,1,0,0
0.190886895,4,3,0,0,1,3,3,-0.00462963,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0
0.383130287,4,2,1,0,1,7,3,-0.236111111,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.385843281,1,6,1,0,0,6,3,-0.069444444,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-1.250938546,7,6,1,0,1,0,2,0.944444444,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
1.728834031,0,6,1,0,0,8,1,-0.791666667,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.479251983,1,2,0,1,0,6,4,-0.162037037,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.443181938,2,3,1,0,0,6,3,-0.106481481,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.481964978,1,2,0,0,1,6,4,-0.162037037,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,1,2,1,0,1,3,4,-0.611111111,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
2.593929295,6,6,1,0,1,7,3,-0.518518519,1,0,1,0,0,1,0,0,1,0,0,1,0,0
0.767617071,0,3,0,1,1,0,0,9.069444444,0.5,0,0,1,1,0,0,0,1,0,0,0,1,0
-0.67420837,0,6,1,0,1,0,4,2.050925926,-0.5,7,1,1,0,1,0,0,1,0,0,0,0,1
-0.193599889,4,6,0,0,1,7,3,-0.550925926,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
1.728834031,2,3,0,0,1,9,1,-0.162037037,-0.5,0,2,0,0,1,0,0,1,0,0,1,0,0
-0.578086674,0,6,1,0,1,6,0,-0.356481481,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.67420837,0,6,0,0,1,1,3,0.944444444,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
0.575373679,1,2,0,0,1,0,4,-0.050925926,-0.5,0,1,0,1,0,0,0,1,0,0,1,0,0
-0.578086674,0,3,1,0,1,3,4,-0.393518519,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1.632712335,0,0,1,0,1,6,4,-0.074074074,0,0,1,0,0,1,0,0,0,1,0,1,0,0
-0.097478193,1,2,1,0,1,3,0,2.106481481,0.5,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.578086674,1,3,0,0,0,4,4,-0.75,2,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.770330066,9,6,0,0,1,3,4,-0.550925926,1,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.962573458,9,6,0,0,1,3,3,0.578703704,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.385843281,7,3,0,0,1,4,2,-0.365740741,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.190886895,4,6,0,0,1,7,1,-0.402777778,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.001356497,9,3,0,0,1,1,3,0.87962963,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.479251983,6,6,1,0,1,6,2,-0.041666667,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.67420837,0,6,1,0,0,1,2,-0.62037037,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.67420837,0,6,1,0,0,6,4,5.078703704,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.190886895,1,0,1,0,0,6,3,0.046296296,0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.866451762,0,3,1,0,0,6,2,0.087962963,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.578086674,9,5,1,1,1,9,4,-0.273148148,0.5,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.770330066,4,6,1,1,0,6,3,0.675925926,0.5,0,1,0,0,0,1,0,0,1,0,1,0,0
-1.250938546,0,6,0,0,1,1,3,0.319444444,-0.5,0,0,1,0,0,1,0,1,0,0,0,1,0
-0.67420837,9,5,1,0,0,4,3,-0.527777778,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1.344347247,7,7,0,0,0,4,3,0.763888889,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.767617071,9,5,1,0,0,3,4,0.166666667,2.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.578086674,1,2,0,0,1,3,0,0.240740741,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2.401685903,0,6,1,0,1,6,0,1.050925926,0.5,0,1,1,0,1,0,0,1,0,0,1,0,0
-0.001356497,1,0,0,0,1,7,1,4.356481481,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.578086674,1,1,0,0,0,6,1,-0.166666667,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.250938546,1,2,1,1,0,6,0,-0.12962963,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.767617071,7,0,0,0,1,7,4,-0.212962963,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
0.959860463,6,1,0,0,1,7,4,3.648148148,-0.5,0,0,0,0,0,0,1,1,0,0,0,1,0
-0.67420837,0,6,1,0,1,1,1,2.416666667,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
1.344347247,9,3,0,0,1,0,1,-0.564814815,0.5,0,2,0,0,1,0,0,1,0,0,1,0,0
-0.578086674,1,2,0,0,1,6,3,-0.236111111,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.578086674,0,2,0,0,0,6,2,3.671296296,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3.074537775,0,6,1,0,1,4,1,-0.212962963,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.863738767,1,2,0,0,1,5,1,0.560185185,-0.5,4,1,1,0,1,0,0,0,1,0,0,0,1
0.863738767,1,0,0,0,1,0,4,1.157407407,-0.5,0,0,0,1,0,0,0,0,1,0,0,1,0
0.383130287,7,3,1,0,1,6,1,-0.166666667,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.287008591,10,6,1,0,0,6,3,1.12962963,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.770330066,0,6,1,0,0,6,2,-0.509259259,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.866451762,0,3,1,1,0,4,0,-0.287037037,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.770330066,9,5,1,0,0,4,1,0.884259259,0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.962573458,9,6,1,0,0,4,1,0.75,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.481964978,1,0,0,0,0,6,2,-0.37962963,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.536590639,6,6,1,0,1,4,2,-0.425925926,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.190886895,0,3,1,0,1,6,0,-0.407407407,-0.5,0,1,0,0,0,1,0,1,0,0,1,0,0
-0.578086674,1,1,0,0,0,6,3,0.550925926,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.539303634,7,3,0,0,1,0,3,1.25,-0.5,0,0,1,0,0,1,0,1,0,0,0,1,0
-1.058695154,9,5,1,0,1,7,2,0.273148148,-0.5,0,0,0,0,0,1,0,0,1,0,0,1,0
1.632712335,1,2,1,1,1,7,0,-0.212962963,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.097478193,9,5,0,0,1,6,4,3.518518519,0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.770330066,7,3,0,1,1,3,3,0.564814815,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.094765199,2,5,1,0,1,3,2,-0.111111111,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,1,0,1,0,1,0,0,0.087962963,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-1.63542533,9,5,0,0,1,3,2,-0.458333333,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
1.824955727,9,5,1,0,1,1,0,1.444444444,1.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.962573458,1,2,0,0,0,6,4,0.333333333,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.67420837,7,1,0,0,1,6,4,-0.490740741,0.5,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.962573458,7,3,1,0,1,6,0,-0.578703704,0,0,1,0,0,0,1,0,0,1,0,1,0,0
0.287008591,4,6,0,0,1,1,4,-0.106481481,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.578086674,0,6,0,0,1,6,4,0.152777778,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.097478193,0,5,1,0,0,6,1,1.851851852,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.097478193,6,6,0,0,0,6,3,0.606481481,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.962573458,7,5,0,0,1,6,1,-0.527777778,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
1.536590639,5,6,1,0,1,7,4,3.648148148,0,4,3,1,0,1,0,0,1,0,0,0,0,1
-0.770330066,1,1,1,1,1,6,1,-0.365740741,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5.573701872,5,0,1,0,1,8,0,0.425925926,0,0,0,1,0,1,0,0,0,1,0,0,1,0
2.113320815,0,6,1,0,1,1,0,-0.296296296,-0.5,0,0,1,0,1,0,0,1,0,0,0,1,0
0.671495375,1,0,1,1,1,3,1,-0.185185185,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0.383130287,1,5,0,0,1,8,0,0.476851852,-0.5,0,2,0,0,1,0,0,1,0,0,1,0,0
-0.770330066,1,2,1,0,1,3,1,-0.412037037,3.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.962573458,0,3,0,0,1,7,2,-0.574074074,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1.536590639,5,6,1,0,1,7,4,-0.518518519,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.866451762,4,6,0,0,1,1,1,4.25462963,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.481964978,0,5,1,0,0,6,3,0.796296296,1,0,0,0,0,0,1,0,0,1,0,0,1,0
0.671495375,4,0,1,0,0,6,1,0.180555556,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
1.248225551,9,5,1,1,1,3,3,2.125,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-1.15481685,1,2,1,1,1,6,3,2.115740741,0.5,0,0,1,0,0,1,0,1,0,0,0,1,0
1.344347247,3,5,0,0,1,3,3,1.962962963,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.866451762,1,2,0,0,0,4,4,0.787037037,2.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.578086674,0,3,0,0,1,3,4,0.768518519,-0.5,0,1,1,0,0,1,0,1,0,0,1,0,0
1.440468943,1,0,0,0,0,6,1,-0.361111111,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.385843281,0,6,0,0,0,4,3,-0.509259259,4,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.289721585,7,3,0,0,0,6,1,-0.333333333,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.578086674,0,6,1,0,1,1,0,0.361111111,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.863738767,9,5,1,0,0,7,1,-0.708333333,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.481964978,0,6,0,1,1,6,2,-0.75462963,2.5,0,0,0,0,1,0,0,1,0,0,0,1,0
1.344347247,9,2,0,1,1,3,2,-0.601851852,3.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.767617071,5,5,1,0,0,6,1,-0.203703704,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.094765199,0,6,0,0,0,6,4,0.393518519,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.190886895,7,3,0,0,1,3,2,4.50462963,1,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.385843281,9,5,1,0,1,6,1,-0.560185185,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
1.536590639,9,5,1,0,0,4,2,-0.138888889,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.959860463,0,7,1,0,1,1,2,2.842592593,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,9,5,0,0,0,6,3,0.143518519,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.767617071,7,3,1,0,1,0,1,-0.416666667,0.5,0,1,0,1,0,0,0,1,0,0,1,0,0
0.575373679,7,3,1,0,0,6,3,-0.472222222,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
1.248225551,1,2,-1,-1,1,5,2,0.842592593,-0.5,10,2,1,0,0,1,0,1,0,0,0,0,1
-1.250938546,9,5,0,0,1,6,3,-0.046296296,0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.63542533,0,3,1,0,1,3,3,-0.180555556,0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
0.479251983,5,2,1,0,1,1,4,-0.625,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.481964978,0,3,0,0,1,9,1,1.087962963,-0.5,0,2,1,0,1,0,0,1,0,0,1,0,0
-0.385843281,1,2,0,1,0,4,4,3.425925926,-0.5,0,0,1,0,1,0,0,1,0,0,0,1,0
-0.193599889,1,0,0,0,0,6,1,-0.287037037,2,0,0,0,0,0,1,0,1,0,0,0,1,0
0.287008591,0,3,1,0,0,6,4,-0.273148148,0,0,1,0,0,1,0,0,1,0,0,1,0,0
-1.250938546,9,6,1,0,1,3,4,-0.50462963,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
0.863738767,7,3,0,1,0,4,2,0.898148148,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.578086674,0,3,0,0,0,6,0,-0.018518519,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.479251983,11,7,0,0,0,4,2,1.407407407,3,0,0,0,0,1,0,0,1,0,0,0,1,0
0.190886895,0,6,1,1,1,1,0,-0.125,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
0.094765199,1,1,1,1,0,6,4,0.75462963,-0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
1.248225551,0,6,0,0,1,1,3,-0.75,4.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.097478193,0,3,0,0,0,6,0,0.226851852,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.863738767,1,0,1,1,0,4,3,-0.226851852,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.385843281,7,3,1,0,0,6,1,0.069444444,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.289721585,2,6,1,0,1,6,1,-0.467592593,1.5,0,0,0,0,1,0,0,1,0,0,0,1,0
1.632712335,6,6,1,0,0,3,1,-0.648148148,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.481964978,1,1,0,0,0,4,2,-0.166666667,2.5,0,0,0,0,1,0,0,0,1,0,0,1,0
1.152103855,9,5,1,0,1,1,4,-0.5,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.578086674,7,2,1,0,0,4,1,0.435185185,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.190886895,6,3,0,0,0,6,3,-0.449074074,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.959860463,4,6,1,0,1,3,2,-0.087962963,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.287008591,0,3,0,0,1,3,1,0.277777778,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.190886895,0,3,1,0,1,1,4,-0.194444444,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.67420837,7,3,0,0,0,3,4,-0.189814815,1,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.578086674,9,5,0,0,1,1,1,0.032407407,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.15481685,0,7,0,0,0,4,4,2.143518519,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
0.190886895,0,5,0,0,1,0,3,0.37962963,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.731547026,1,2,1,0,1,6,2,0.476851852,0,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.193599889,3,2,-1,-1,0,4,2,-0.194444444,-0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
0.671495375,1,1,1,0,1,1,3,0.592592593,0,0,0,0,0,1,0,0,1,0,0,0,1,0
0.479251983,1,2,1,0,0,6,4,1.273148148,0.5,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.866451762,10,5,1,0,1,6,3,-0.685185185,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.097478193,3,0,0,0,0,6,1,-0.513888889,0,0,0,0,0,1,0,0,0,1,0,0,1,0
-0.481964978,1,1,1,0,1,6,2,1.046296296,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.479251983,1,0,0,0,0,4,4,0.087962963,0.5,0,0,0,0,1,0,0,0,1,0,0,1,0
0.767617071,9,6,1,0,1,1,3,-0.537037037,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.767617071,4,6,1,1,1,8,4,-0.106481481,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.728834031,9,5,1,0,0,4,0,-0.759259259,3,0,0,0,0,1,0,0,0,1,0,0,1,0
1.536590639,11,0,0,0,1,3,3,1.699074074,5,0,0,0,1,0,0,0,1,0,0,0,1,0
1.152103855,1,2,0,0,1,4,0,-0.027777778,0,4,1,1,0,0,1,0,1,0,0,0,0,1
1.536590639,4,6,1,0,0,6,4,-0.699074074,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.385843281,3,3,1,1,0,6,0,-0.208333333,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.575373679,1,0,1,0,0,6,2,-0.305555556,3.5,0,0,0,0,1,0,0,0,1,0,0,1,0
0.287008591,2,6,0,0,0,6,3,1.643518519,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.383130287,9,5,0,0,1,0,4,1.986111111,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.481964978,9,5,1,0,1,0,0,-0.435185185,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.575373679,0,3,0,0,1,6,4,-0.259259259,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.001356497,9,5,0,0,1,1,3,0.458333333,1,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.001356497,0,3,0,0,0,4,1,0.782407407,0,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.866451762,3,3,0,0,0,4,3,2.314814815,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1.248225551,6,0,1,0,1,7,3,-0.481481481,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.287008591,1,0,1,1,0,6,1,-0.143518519,2,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.058695154,0,3,1,0,1,7,3,3.425925926,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0.575373679,0,6,0,0,1,1,2,-0.430555556,1.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.383130287,9,5,1,0,1,1,1,-0.541666667,2,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.770330066,9,3,1,0,0,6,3,0.263888889,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-0.097478193,0,5,0,0,0,4,0,-0.685185185,1.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-0.385843281,7,7,0,0,0,6,3,-0.199074074,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0
-1.15481685,1,0,0,0,1,3,4,0.027777778,-0.5,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.289721585,4,6,0,0,0,6,1,0.726851852,0,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.347060242,9,5,1,0,1,4,3,-0.078703704,0,4,1,1,0,0,1,0,1,0,0,0,0,1
0.671495375,1,0,1,0,0,6,1,3.319444444,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0
1.248225551,0,6,1,0,1,9,3,-0.458333333,1.5,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.058695154,0,6,0,0,1,6,4,-0.777777778,1.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.575373679,10,2,1,0,1,1,2,-0.537037037,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.575373679,7,3,0,1,1,3,1,0.722222222,1,0,0,0,0,1,0,0,0,1,0,0,1,0
-1.923790418,8,7,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0.767617071,0,3,1,0,1,1,1,-0.611111111,1.5,0,0,0,0,0,1,0,1,0,0,0,1,0
2.690050991,5,0,1,0,1,8,3,-0.361111111,-0.5,7,2,1,0,1,0,0,1,0,0,0,0,1
-0.097478193,0,6,0,0,1,7,2,0.277777778,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.575373679,9,5,0,1,0,4,0,0.078703704,0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
0.094765199,6,6,1,0,1,0,2,3.259259259,-0.5,0,1,0,0,1,0,0,1,0,0,1,0,0
-0.962573458,9,5,1,0,1,1,4,-0.62037037,3.5,0,0,0,0,0,1,0,0,1,0,0,1,0
-0.193599889,7,2,0,0,0,6,4,-0.064814815,-0.5,0,0,0,0,1,0,0,1,0,0,0,1,0
-1.058695154,9,6,1,0,1,0,1,0.055555556,-0.5,0,1,1,0,1,0,0,1,0,0,1,0,0
-0.193599889,1,1,1,0,1,6,1,-0.208333333,0,0,0,0,0,1,0,0,1,0,0,0,1,0
